"location_name","center_lat","center_lng","bounds_northeast_lat","bounds_northeast_lng","bounds_southwest_lat","bounds_southwest_lng","viewport_northeast_lat","viewport_northeast_lng","viewport_southwest_lat","viewport_southwest_lng"
"Portão","-29.6946397","-51.2326735","-29.5801336","-51.1838505","-29.8034033","-51.30793569999999","-29.5801336","-51.1838505","-29.8034033","-51.30793569999999"
"Tremembé","-22.9615878","-45.5453448","-22.9528956","-45.5054561","-23.0005837","-45.5682009","-22.9528956","-45.5054561","-23.0005837","-45.5682009"
"Quatis","-22.4098294","-44.26216669999999","","","","","-22.4084804197085","-44.2608177197085","-22.41117838029151","-44.26351568029149"
"San Leandro, California","37.7257663","-122.1568554","37.742759","-122.1225753","37.66740739999999","-122.2097268","37.742759","-122.1225753","37.66740739999999","-122.2097268"
"Temecula, California","33.4936391","-117.1483648","33.5548129","-117.054222","33.447929","-117.1902671","33.5548129","-117.054222","33.447929","-117.1902671"
"Padre Bernardo","-15.1679791","-48.2845587","-15.1476164","-48.264286","-15.1980275","-48.2961037","-15.1476164","-48.264286","-15.1980275","-48.2961037"
"São Miguel do Araguaia","-13.2753398","-50.1680878","-13.2569916","-50.1349926","-13.2923044","-50.203526","-13.2569916","-50.1349926","-13.2923044","-50.203526"
"Alcala de Guadaira","37.3396769","-5.8418054","37.3562947","-5.8148529","37.3107116","-5.867189700000001","37.3562947","-5.8148529","37.3107116","-5.867189700000001"
"Areia","-6.967702699999999","-35.702625","-6.864355799999999","-35.5713579","-7.0336189","-35.8073639","-6.864355799999999","-35.5713579","-7.0336189","-35.8073639"
"Pirapozinho","-22.2764182","-51.4997289","-22.2660997","-51.4806216","-22.2908975","-51.5201061","-22.2660997","-51.4806216","-22.2908975","-51.5201061"
"Great Falls, Montana","47.5052849","-111.3007715","47.5498019","-111.1992089","47.459778","-111.4078209","47.5498019","-111.1992089","47.459778","-111.4078209"
"Bruay-la-Buissière","50.483113","2.543206","50.5134202","2.5902515","50.4647604","2.5106838","50.5134202","2.5902515","50.4647604","2.5106838"
"Sugar Land, Texas","29.5984434","-95.6225521","29.661895","-95.5805032","29.5125467","-95.6980938","29.661895","-95.5805032","29.5125467","-95.6980938"
"Cranston, Rhode Island","41.7798226","-71.4372796","41.80702000000001","-71.376998","41.730066","-71.5592899","41.80702000000001","-71.376998","41.730066","-71.5592899"
"São Bernardo do Campo","-23.7018047","-46.5536333","-23.6411071","-46.4119147","-23.9683684","-46.6515862","-23.6411071","-46.4119147","-23.9683684","-46.6515862"
"Itabirito","-20.2481745","-43.8043936","-20.2286146","-43.7679638","-20.2821069","-43.8263189","-20.2286146","-43.7679638","-20.2821069","-43.8263189"
"Grand Junction, Colorado","39.0638705","-108.5506486","39.1527559","-108.463919","39.0186281","-108.6757521","39.1527559","-108.463919","39.0186281","-108.6757521"
"Juatuba","-19.9542738","-44.3414268","-19.9346249","-44.27838690000001","-20.0013865","-44.3730092","-19.9346249","-44.27838690000001","-20.0013865","-44.3730092"
"Serra Talhada","-7.982044500000001","-38.2897492","-7.9716428","-38.2785585","-8.0027004","-38.3231824","-7.9716428","-38.2785585","-8.0027004","-38.3231824"
"Anápolis","-16.328546","-48.95340299999999","-16.2526748","-48.8888482","-16.414019","-49.010065","-16.2526748","-48.8888482","-16.414019","-49.010065"
"Divino das Laranjeiras","-18.7770317","-41.4792108","","","","","-18.7756827197085","-41.4778618197085","-18.7783806802915","-41.4805597802915"
"Tangará","-27.1033764","-51.2450144","-27.0484142","-50.9297963","-27.25385","-51.3379717","-27.0484142","-50.9297963","-27.25385","-51.3379717"
"Calvia","39.5653483","2.5033683","39.5692901","2.5133365","39.5557834","2.4937719","39.5692901","2.5133365","39.5557834","2.4937719"
"Placentia, California","33.8710729","-117.8627548","33.9101949","-117.8164365","33.85360380000001","-117.8850227","33.9101949","-117.8164365","33.85360380000001","-117.8850227"
"Boa Viagem","-5.1260161","-39.7309954","-4.782543599999999","-39.6001318","-5.1952455","-39.926402","-4.782543599999999","-39.6001318","-5.1952455","-39.926402"
"Cataguases","-21.3890789","-42.6932654","-21.3534232","-42.6554197","-21.4327227","-42.7219169","-21.3534232","-42.6554197","-21.4327227","-42.7219169"
"Marseille 02","43.3031019","5.366567799999999","43.3478546","5.3750206","43.2945882","5.3176076","43.3478546","5.3750206","43.2945882","5.3176076"
"Morada Nova","-5.1084431","-38.371994","-5.0836147","-38.3396237","-5.116879099999999","-38.3843864","-5.0836147","-38.3396237","-5.116879099999999","-38.3843864"
"Guarujá","-23.9947975","-46.2568564","-23.860418","-46.144084","-24.0273799","-46.3129571","-23.860418","-46.144084","-24.0273799","-46.3129571"
"Texas , Texas","34.14229530000001","-101.5257226","","","","","34.14364428029151","-101.5243736197085","34.14094631970851","-101.5270715802915"
"Decatur, Alabama","34.6059253","-86.9833417","34.6710099","-86.8947149","34.487548","-87.10556","34.6710099","-86.8947149","34.487548","-87.10556"
"New Brunswick, New Jersey","40.4862157","-74.4518188","40.509533","-74.39241179999999","40.467221","-74.4895239","40.509533","-74.39241179999999","40.467221","-74.4895239"
"Nou Barris","41.4459814","2.1794589","41.4682974","2.1889115","41.4254504","2.1557073","41.4682974","2.1889115","41.4254504","2.1557073"
"Descalvado","-21.9038355","-47.6042127","-21.7059137","-47.51015750000001","-22.0550823","-47.7919182","-21.7059137","-47.51015750000001","-22.0550823","-47.7919182"
"Franco da Rocha","-23.3279532","-46.7244016","-23.2889316","-46.6888247","-23.3419156","-46.79991949999999","-23.2889316","-46.6888247","-23.3419156","-46.79991949999999"
"Villaverde","40.3469109","-3.7107845","40.364799","-3.6573638","40.32012","-3.7248349","40.364799","-3.6573638","40.32012","-3.7248349"
"Jucás","-6.520597599999999","-39.5245509","","","","","-6.519248619708497","-39.52320191970851","-6.521946580291502","-39.5258998802915"
"San Andres del Rabanedo","42.6112686","-5.617545000000001","42.6162403","-5.5864602","42.5926832","-5.6248244","42.6162403","-5.5864602","42.5926832","-5.6248244"
"Mount Pleasant Town, South Carolina","32.8323225","-79.82842579999999","32.930577","-79.71527689999999","32.76592","-79.917163","32.930577","-79.71527689999999","32.76592","-79.917163"
"Roubaix","50.6927049","3.177847","50.7086887","3.2173667","50.66875109999999","3.1511349","50.7086887","3.2173667","50.66875109999999","3.1511349"
"Pau","43.2951","-0.370797","43.3580127","-0.2943683","43.2857572","-0.3925543","43.3580127","-0.2943683","43.2857572","-0.3925543"
"Paiçandu","-23.4554707","-52.0423373","-23.4395143","-52.0048184","-23.4759678","-52.0627163","-23.4395143","-52.0048184","-23.4759678","-52.0627163"
"Lucélia","-21.7232136","-51.01980690000001","-21.7076321","-50.9921134","-21.7391954","-51.0349296","-21.7076321","-50.9921134","-21.7391954","-51.0349296"
"Clifton, New Jersey","40.8584328","-74.16375529999999","40.899398","-74.1178039","40.8199619","-74.197734","40.899398","-74.1178039","40.8199619","-74.197734"
"National , California","32.6781085","-117.0991967","32.69329099999999","-117.049278","32.6029538","-117.135964","32.69329099999999","-117.049278","32.6029538","-117.135964"
"Santa Isabel","-23.3166152","-46.2261414","-23.183419","-46.10065489999999","-23.4077769","-46.364157","-23.183419","-46.10065489999999","-23.4077769","-46.364157"
"Fort Wayne, Indiana","41.079273","-85.1393513","41.199779","-84.998627","40.965447","-85.303173","41.199779","-84.998627","40.965447","-85.303173"
"Caaporã","-7.513063400000001","-34.9173992","-7.5083123","-34.9044826","-7.524484299999999","-34.93619100000001","-7.5083123","-34.9044826","-7.524484299999999","-34.93619100000001"
"Missão Velha","-7.2496697","-39.1454539","-7.2399544","-39.1342652","-7.2526166","-39.1498657","-7.2399544","-39.1342652","-7.2526166","-39.1498657"
"Las Rozas de Madrid","40.4935329","-3.8757916","40.5675788","-3.8504872","40.4786398","-3.9488236","40.5675788","-3.8504872","40.4786398","-3.9488236"
"Cathedral , California","33.7805388","-116.4668036","33.889116","-116.43621","33.7560901","-116.493555","33.889116","-116.43621","33.7560901","-116.493555"
"Santa Cruz do Capibaribe","-7.950588699999999","-36.204105","-7.924925900000001","-36.1694103","-7.9628989","-36.2278899","-7.924925900000001","-36.1694103","-7.9628989","-36.2278899"
"Cachoeira do Sul","-30.03377489999999","-52.8943402","-29.7936194","-52.6054239","-30.6784282","-53.351847","-29.7936194","-52.6054239","-30.6784282","-53.351847"
"Porta","41.4342962","2.177848","41.439704","2.1854289","41.43019049999999","2.1720514","41.439704","2.1854289","41.43019049999999","2.1720514"
"São Pedro da Aldeia","-22.8376247","-42.1032541","-22.7979421","-42.0333387","-22.8777687","-42.1654139","-22.7979421","-42.0333387","-22.8777687","-42.1654139"
"Rota","36.6236874","-6.3601441","36.6367734","-6.347041099999999","36.6156531","-6.3901731","36.6367734","-6.347041099999999","36.6156531","-6.3901731"
"Juruti","-2.1633411","-56.0952985","-2.1454062","-56.076572","-2.1767068","-56.1009751","-2.1454062","-56.076572","-2.1767068","-56.1009751"
"Nova Friburgo","-22.2887261","-42.5340796","-22.1792266","-42.4444545","-22.3826418","-42.6214661","-22.1792266","-42.4444545","-22.3826418","-42.6214661"
"Itagi","-14.163659","-40.0052526","","","","","-14.1623100197085","-40.0039036197085","-14.1650079802915","-40.00660158029149"
"Sarria-Sant Gervasi","41.4039419","2.130598","41.4366069","2.1557106","41.39009069999999","2.0523333","41.4366069","2.1557106","41.39009069999999","2.0523333"
"Sant Feliu de Llobregat","41.38467","2.0494619","41.3970729","2.0594221","41.3745838","2.030468","41.3970729","2.0594221","41.3745838","2.030468"
"São Carlos","-22.0123357","-47.8908108","-21.9599331","-47.8408678","-22.0771466","-47.9512468","-21.9599331","-47.8408678","-22.0771466","-47.9512468"
"Newton, Massachusetts","42.3370413","-71.20922139999999","42.3679719","-71.1569968","42.2827739","-71.270359","42.3679719","-71.1569968","42.2827739","-71.270359"
"Yuma, Arizona","32.6926512","-114.6276916","32.732294","-114.45913","32.4790669","-114.684986","32.732294","-114.45913","32.4790669","-114.684986"
"Terra Boa","-23.7658108","-52.4466113","-23.7586969","-52.4325262","-23.7851761","-52.4641258","-23.7586969","-52.4325262","-23.7851761","-52.4641258"
"Nashville-Davidson, Tennessee","36.1626638","-86.7816016","36.4054959","-86.5155879","35.9677851","-87.054903","36.4054959","-86.5155879","35.9677851","-87.054903"
"Reus","41.1498259","1.1055321","41.1702234","1.1326869","41.1307043","1.0816493","41.1702234","1.1326869","41.1307043","1.0816493"
"Mislata","39.4766346","-0.4184093","39.48220080000001","-0.4070085000000001","39.4692382","-0.4272263","39.48220080000001","-0.4070085000000001","39.4692382","-0.4272263"
"Brejo Santo","-7.488440600000001","-38.9877226","","","","","-7.487091619708498","-38.9863736197085","-7.489789580291503","-38.98907158029149"
"Saquarema","-22.8935085","-42.4683252","-22.8043185","-42.3677135","-22.9386548","-42.6808406","-22.8043185","-42.3677135","-22.9386548","-42.6808406"
"Rubiataba","-15.1663568","-49.8054789","","","","","-15.1650078197085","-49.8041299197085","-15.1677057802915","-49.8068278802915"
"Barcelona","41.3873974","2.168568","41.4682974","2.2280449","41.3170385","2.0523333","41.4682974","2.2280449","41.3170385","2.0523333"
"Glendale, Arizona","33.5386523","-112.1859866","33.6980409","-112.151471","33.50796589999999","-112.4614321","33.6980409","-112.151471","33.50796589999999","-112.4614321"
"Dublin, California","37.7159396","-121.9101221","37.74500810000001","-121.8324389","37.6977573","-121.9877977","37.74500810000001","-121.8324389","37.6977573","-121.9877977"
"Almassora","39.9478425","-0.0629989","39.9587178","-0.05498989999999999","39.9375317","-0.07378160000000002","39.9587178","-0.05498989999999999","39.9375317","-0.07378160000000002"
"Sirinhaém","-8.592613499999999","-35.1147634","-8.585943600000002","-35.0998271","-8.6022169","-35.124246","-8.585943600000002","-35.0998271","-8.6022169","-35.124246"
"Chapadinha","-3.7415256","-43.360096","-3.7121491","-43.3291539","-3.7646348","-43.3808129","-3.7121491","-43.3291539","-3.7646348","-43.3808129"
"Antonina","-25.4328356","-48.7162067","-25.415822","-48.7039471","-25.4472629","-48.7497307","-25.415822","-48.7039471","-25.4472629","-48.7497307"
"Sant Cugat del Valles","41.4720702","2.0865154","41.488803","2.0996639","41.4622659","2.0460987","41.488803","2.0996639","41.4622659","2.0460987"
"Pontault-Combault","48.801255","2.607598","48.8159617","2.6492329","48.76111","2.5854248","48.8159617","2.6492329","48.76111","2.5854248"
"Cambrils","41.0666754","1.0603606","41.0873319","1.1178099","41.0520744","1.0142123","41.0873319","1.1178099","41.0520744","1.0142123"
"Riacho de Santana","-13.6089805","-42.9337572","-13.5974288","-42.9228399","-13.6225894","-42.9502123","-13.5974288","-42.9228399","-13.6225894","-42.9502123"
"Cartagena","37.6156944","-0.9892242","37.6397102","-0.9642878999999999","37.5951131","-1.0127269","37.6397102","-0.9642878999999999","37.5951131","-1.0127269"
"Chino Hills, California","33.9898188","-117.7325848","34.0238109","-117.6548851","33.8708309","-117.8028909","34.0238109","-117.6548851","33.8708309","-117.8028909"
"Dearborn Heights, Michigan","42.3369816","-83.27326269999999","42.357055","-83.2177239","42.26823","-83.3128248","42.357055","-83.2177239","42.26823","-83.3128248"
"Minnetonka, Minnesota","44.9211836","-93.4687489","44.97884","-93.39905999999999","44.89127200000001","-93.52334289999999","44.97884","-93.39905999999999","44.89127200000001","-93.52334289999999"
"Santa Cruz de Tenerife","28.4636296","-16.2518467","28.487616","-16.2356646","28.4280248","-16.3370045","28.487616","-16.2356646","28.4280248","-16.3370045"
"Épernay","49.043411","3.956242","49.06027599999999","3.9936337","49.0179729","3.8627842","49.06027599999999","3.9936337","49.0179729","3.8627842"
"Lyon","45.764043","4.835659","45.8084202","4.8983957","45.7074812","4.7718645","45.8084202","4.8983957","45.7074812","4.7718645"
"Laranjal Paulista","-23.0508797","-47.8366464","-23.0314154","-47.82079170000001","-23.0705766","-47.8988535","-23.0314154","-47.82079170000001","-23.0705766","-47.8988535"
"Commerce , Colorado","39.8083196","-104.9338675","39.9288168","-104.659163","39.7837739","-104.968941","39.9288168","-104.659163","39.7837739","-104.968941"
"Burjassot","39.5096699","-0.4135963","39.5201394","-0.3975914","39.49813839999999","-0.4276976","39.5201394","-0.3975914","39.49813839999999","-0.4276976"
"Pombal","-6.771290700000001","-37.7977348","-6.7551294","-37.782307","-6.7870637","-37.8129703","-6.7551294","-37.782307","-6.7870637","-37.8129703"
"Cuité","-6.485126699999999","-36.1548259","-6.405090599999999","-35.8653688","-6.6806405","-36.242021","-6.405090599999999","-35.8653688","-6.6806405","-36.242021"
"Buritis","-10.1947026","-63.83303009999999","-9.812636900000001","-63.5243047","-10.3621593","-64.34740479999999","-9.812636900000001","-63.5243047","-10.3621593","-64.34740479999999"
"Aquidauana","-20.4593184","-55.7818812","-18.5820936","-55.0638376","-20.5190643","-57.0001235","-18.5820936","-55.0638376","-20.5190643","-57.0001235"
"Campo Alegre","-26.1932317","-49.26507040000001","-25.9838884","-48.9497371","-26.2686808","-49.4315377","-25.9838884","-48.9497371","-26.2686808","-49.4315377"
"Hawthorne, California","33.9164032","-118.3525748","33.934542","-118.313391","33.893485","-118.378741","33.934542","-118.313391","33.893485","-118.378741"
"Jonesboro, Arkansas","35.835696","-90.7051346","35.8932939","-90.55188989999999","35.7485855","-90.78703","35.8932939","-90.55188989999999","35.7485855","-90.78703"
"Naron","43.5012892","-8.192374299999999","43.5243054","-8.1515875","43.4868035","-8.2076975","43.5243054","-8.1515875","43.4868035","-8.2076975"
"Ponta Grossa","-25.0993943","-50.15829979999999","-24.890905","-49.6796906","-25.3873525","-50.45869649999999","-24.890905","-49.6796906","-25.3873525","-50.45869649999999"
"Conflans-Sainte-Honorine","49.000275","2.09178","49.0183322","2.127120000000001","48.9847848","2.0713002","49.0183322","2.127120000000001","48.9847848","2.0713002"
"Springfield, Illinois","39.78172130000001","-89.6501481","39.874049","-89.5684858","39.6536259","-89.7731769","39.874049","-89.5684858","39.6536259","-89.7731769"
"Murfreesboro, Tennessee","35.8456213","-86.39027","35.96067499999999","-86.3373659","35.7627289","-86.5035319","35.96067499999999","-86.3373659","35.7627289","-86.5035319"
"Jardim do Seridó","-6.5853516","-36.7733838","-6.5759608","-36.762423","-6.600280499999999","-36.78262369999999","-6.5759608","-36.762423","-6.600280499999999","-36.78262369999999"
